OfflineProtector,Offline Protection,,,,,,,,
OxygenBottleLarge,O2 Bottle,,,,,,,,
OxygenBottleSmall,Small O2 Bottle,,,,,,,,
OxygenGenerator,Oxygen Generator,,,,,,,,
OxygenHydrogenGenerator,Hydrogen Generator,,,,,,,,
OxygenStation,O2 Station,,,,,,,,
OxygenStationSS,O2 Station,,,,,,,,
OxygenStationSV,O2 Station,,,,,,,,
OxygenTankEscapePod,O2 Tank,,,,,,,,
OxygenTankMS,Large O2 Tank,,,,,,,,
OxygenTankSmallMS,Small O2 Tank,,,,,,,,
OxygenTankSV,O2 Tank,,,,,,,,
PassengerSeat2SV,Passenger Seat (open),,,,,,,,
PassengerSeatMS,Passenger Seat,,,,,,,,
PassengerSeatSS_Cube,Passenger Seat,,,,,,,,
PassengerSeatSS_Slope,Passenger Seat,,,,,,,,
PassengerSeatSV,Passenger Seat (closed),,,,,,,,
PlayerBike,Motorbike,,,,,,,,
PlayerBikeFolded,Motorbike (energy-save mode),,,,,,,,
PlayerBikeKit,Motorbike Construction Kit,,,,,,,,
PlayerSpawner,Player Spawner (Pad),,,,,,,,
PlayerSpawnerBlock,Player Spawner (Block),,,,,,,,
PlayerSpawnerPlate,Player Spawner (Plate),,,,,,,,
PlayerSpawnerPlateThin,Player Spawner (Thin Plate),,,,,,,,
Portal,Portal,,,,,,,,
Ramp1x1x1,Ramp (1x1x1),,,,,,,,
Ramp1x2x1,Ramp (1x2x1),,,,,,,,
Ramp1x3x1,Ramp (1x3x1),,,,,,,,
Ramp1x4x2,Ramp (1x4x2),,,,,,,,
Ramp3x1x1,Ramp (3x1x1),,,,,,,,
Ramp3x2x1,Ramp (3x2x1),,,,,,,,
Ramp3x3x1,Ramp (3x3x1),,,,,,,,
Ramp3x4x2,Ramp (3x4x2),,,,,,,,
Ramp3x5x3,Ramp (3x5x3),,,,,,,,
RampBlocks,Ramps,,,,,,,,
RCSBlockEscapePod,RCS (damaged),,,,,,,,
RCSBlockGV,RCS,,,,,,,,
RCSBlockMS,RCS,,,,,,,,
RCSBlockMS_T2,RCS (T2),,,,,,,,
RCSBlockSV,RCS,,,,,,,,
RepairBayBA,Repair Bay,,,,,,,,
RepairBayCV,Repair Bay,,,,,,,,
RepairStation,Repair Station,,,,,,,,
Schubdüse Jet (1x3x1),Thruster Jet (1x3x1),,,,,,,,
SensorTriggerBlocks,Sensors and Signals,,,,,,,,
ShutterDoor1x1,Shutter Door (1x1),,,,,,,,
ShutterDoor1x1SV,Shutter Door (1x1),,,,,,,,
ShutterDoor1x2,Shutter Door (1x2),,,,,,,,
ShutterDoor2x2,Shutter Door (2x2),,,,,,,,
ShutterDoor2x2SV,Shutter Door (2x2),,,,,,,,
ShutterDoor2x3,Shutter Door (2x3),,,,,,,,
ShutterDoor3x3,Shutter Door (3x3),,,,,,,,
ShutterDoor3x3SV,Shutter Door (3x3),,,,,,,,
ShutterDoor3x4SV,Shutter Door (3x4),,,,,,,,
ShutterDoor4x4,Shutter Door (4x4),,,,,,,,
ShutterDoor5x5,Shutter Door (5x5),,,,,,,,
SpotlightBlocks,Spotlights,,,,,,,,
SpotlightSlope,Spotlight Slope,,,,,,,,
SpotlightSlopeHorizontal,Spotlight Slope - Horizontal,,,,,,,,
SpotlightSSCube,Spotlight Cube,,,,,,,,
Stone,Stone,,,,,,,,
ThrusterGVDirectional,Thruster S,,,,,,,,
ThrusterGVRoundArmored,Thruster Enclosed M,,,,,,,,
ThrusterGVRoundBlocks,Thrusters M,,,,,,,,
ThrusterGVRoundNormal,Thruster Regular M,,,,,,,,
ThrusterGVRoundSlant,Thruster Slant M,,,,,,,,
ThrusterJetRound1x3x1,Thruster Jet S (1x3x1),,,,,,,,
ThrusterJetRound2x5x2,Thruster Jet M (2x5x2),,,,,,,,
ThrusterJetRound3x10x3,Thruster Jet XL (3x10x3),,,,,,,,
ThrusterJetRound3x13x3,Thruster Jet XXL (3x13x3),,,,,,,,
ThrusterJetRound3x7x3,Thruster Jet L (3x7x3),,,,,,,,
ThrusterMSDirectional,Thruster S,,,,,,,,
ThrusterMSRound2x2Blocks,Thrusters L,,,,,,,,
ThrusterMSRound3x3Blocks,Thrusters XL,,,,,,,,
ThrusterMSRoundArmored,Thruster Enclosed M,,,,,,,,
ThrusterMSRoundArmored2x2,Thruster Enclosed L,,,,,,,,
ThrusterMSRoundArmored3x3,Thruster Enclosed XL,,,,,,,,
ThrusterMSRoundBlocks,Thrusters M,,,,,,,,
ThrusterMSRoundNormal,Thruster Regular M,,,,,,,,
ThrusterMSRoundNormal2x2,Thruster Regular L,,,,,,,,
ThrusterMSRoundNormal3x3,Thruster Regular XL,,,,,,,,
ThrusterMSRoundSlant,Thruster Slant M,,,,,,,,
ThrusterMSRoundSlant2x2,Thruster Slant L,,,,,,,,
ThrusterMSRoundSlant3x3,Thruster Slant XL,,,,,,,,
ThrusterSVDirectional,Thruster S,,,,,,,,
ThrusterSVRoundArmored,Thruster Enclosed M,,,,,,,,
ThrusterSVRoundAtmo,Thruster Long M,,,,,,,,
ThrusterSVRoundBlocks,Thrusters M,,,,,,,,
ThrusterSVRoundNormal,Thruster Regular M,,,,,,,,
ThrusterSVRoundSlant,Thruster Slant M,,,,,,,,
Trader,Trader,,,,,,,,
TradingStation,Trading Station,,,,,,,,
TrapDoor,Trap Door (single use),,,,,,,,
TrapDoorAnim,Trap Door (multiple use),,,,,,,,
TriggerPlate,Trigger Plate,,,,,,,,
WarpDrive,Warp Drive,,,,,,,,
WaterGenerator,Water Generator,,,,,,,,
groupBuildingBlocks,Building Blocks,,,,,,,,
groupComponents,Components,,,,,,,,
groupDecoBlocks,Decoration Blocks,,,,,,,,
groupDevices,Devices,,,,,,,,
groupWeaponsItems,Weapons & Items,,,,,,,,
bkiAdrenalineShot,Stamina boost during 100 seconds. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiAlienBlock,"This block / device is alien. By placing it, you will not be able to spawn your structure in a Survival game.",,,,,,,,
bkiAlienMarker2Block,This block marks the landing spot of the troop transporter on a drone base.,,,,,,,,
bkiAlienMarker3Block,This block marks the landing spot of the AI vessel on a drone base.,,,,,,,,
bkiAlienMarkerBlock,This block marks the spawning point of drones on a drone base.,,,,,,,,
bkiAlienPlantSprout,The delicate sprout of the alien plant will not grow anymore on terrain. You need highly fertile growing plot,,,,,,,,
bkiAmmo,Ammunition used for reloading a weapon. Please refer to the corresponding weapon for more information.,,,,,,,,
bkiAmmoFullLoad,One charge fills up whole magazine,,,,,,,,
bkiAmmoHoming,Ammunition used for reloading a weapon with homing capabilities. Please refer to the corresponding weapon for more information.,,,,,,,,
bkiArtificialmass,Artificial Mass adds additional weight and is used to balance the Center of Mass of the vessel for improved flight and hover behavior.,,,,,,,,
bkiBlockGroup,This block represents a group of blocks. Add to toolbar and press RMB to unfold group,,,,,,,,
bkiCloneChamber,Sets spawn point,,,,,,,,
bkiCockpit,Required on every vessel for piloting,,,,,,,,
bkiColorTool,Tool used for coloring building blocks. Add to toolbar and apply color with LMB. Open color selection menu with RMB.,,,,,,,,
bkiComponent,Intermediate product used as a component for processing into a more complex product. See templates for exact use.,,,,,,,,
bkiConstructorAdvanced,"Device used for crafting. Full range of templates available, fast crafting speed.",,,,,,,,
bkiConstructorLarge,"Device used for crafting. Almost full range of templates available, normal crafting speed",,,,,,,,
bkiConstructorSmall,"Device used for crafting. Limited number of templates available, slow crafting speed",,,,,,,,
bkiConstructorSurvival,"Device used for crafting. Very limited number of templates available, very slow crafting speed.",,,,,,,,
bkiConsumable,Consumable: Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiContainer,Basic storage container,,,,,,,,
bkiContainerAmmo,Container that stores ammo for your mounted weapons,,,,,,,,
bkiContainerHarvest,Container that stores ores and wood collected with your mounted tool.,,,,,,,,
bkiCore,Central processing unit required on every structure. When destroyed structure is not controllable anymore,,,,,,,,
bkiCurrency,"To convert into credits, place it into the ATM deposit slot.",,,,,,,,
bkiDecoBlock,Decorational building block,,,,,,,,
bkiDecoModel,Decorational device,,,,,,,,
bkiDrill,Tool used for drilling holes into terrain and mining resources.,,,,,,,,
bkiDrillAttachment,Tool used for drilling holes into terrain and mining resources. It does not work for resource meteorites,,,,,,,,
bkiEnergyPills,Stamina boost during 300 seconds. Some side effects and slight chance of bad trip. Use with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiEntitySpawner,Configurable spawner block for NPCs,,,,,,,,
bkiExplosives,Add to toolbar and press LMB to attach to a surface - it will explode after 8 seconds,,,,,,,,
bkiFillertool,Tool used for filling up terrain (LMB) or flattening terrain (RMB),,,,,,,,
bkiFoodProcessor,Device used for food preparation and other organic processing. Cannot auto-assemble non-organic components or intermediate materials!,,,,,,,,
bkiFridge,Device used for storing food. When powered stops food from perishing,,,,,,,,
bkiFuelTank,Device used for storing fuel packs. Required for power generator,,,,,,,,
bkiGenerator,Device used for generating power. Requires fuel tank filled with fuel packs to operate,,,,,,,,
bkiGenNoFunction,This device is not functional yet,,,,,,,,
bkiGravityGenerator,Generates an artificial gravity field in space,,,,,,,,
bkiGyroscope,Required on every vessel for turning,,,,,,,,
bkiGyroscopeGV,Required on every vessel for turning. Required to execute emergency flip (Left Shift) if upside down,,,,,,,,
bkiHoverBooster,This device applies a short but strong force to allow your HV to perform a jump.,,,,,,,,
bkiHull,"Standard, colourable building block",,,,,,,,
bkiIngredient,Intermediate product used as an ingredient for processing into a more complex product. See templates for exact use.,,,,,,,,
bkiIngredientConsumable,Intermediate product used as an ingredient for processing into a more complex product. See templates for exact use. Can also be consumed with LMB from toolbar or from Inventory with Shift+RMB.,,,,,,,,
bkiInteriorBlock,Interior hull block,,,,,,,,
bkiLandinggearHV,Device used for docking your Hover Vessels to Capital Vessels,,,,,,,,
bkiLandinggearSV,Device used for docking your Small Vessels to Capital Vessels,,,,,,,,
bkiLightWork,Device used for external illumination,,,,,,,,
bkiMedicinelabMS,Restores health and sets spawn point,,,,,,,,
bkiMultiTool,"Tool used for removing, repairing, changing, rotating and upgrading blocks",,,,,,,,
bkiNotAutomaticDoor,This is a non-automatic door that opens only manually.,,,,,,,,
bkiOfflineProtect,Placing this device in a structure yields offline protection on PvP playfields.,,,,,,,,
bkiOxygenBottleSmall,Emergency O2 bottle. Add to toolbar and use with LMB or use directly from Inventory with Shift+RMB.,,,,,,,,
bkiOxygenGenerator,Converts H2O into oxygen bottles. Must be deployed in water,,,,,,,,
bkiOxygenHydrogenGenerator,Converts H2O into hydrogen bottles. Must be deployed in water,,,,,,,,
bkiOxygenStation,Device used for replenishing your suit oxygen. Requires oxygen tank filled with oxygen bottles to operate,,,,,,,,
bkiPassengerSeat,Device used for taking passengers with you,,,,,,,,
bkiPlantSprout,This delicate sprout will not grow on terrain. You need highly fertile growing plot,,,,,,,,
bkiPlayerArmor,You must use the Armor Locker to change Armors,,,,,,,,
bkiPlayerBike,Motorbike is used for fast travelling on a planet. Important: You should always pick it up after usage because it will fold into an energy-save mode after 5min and despawn after 25min if it is not used.,,,,,,,,
bkiRotateBlocks,"Tool used for changing transparency of some windows (LMB) and rotation of building blocks & small devices of size 1x1 (Insert, Del, Home and End).",,,,,,,,
bkiSpawnNewBase,Starter block for your base (BA). Add to toolbar and place with LMB,,,,,,,,
bkiSpawnNewCV,Starter block for your capital vessel (CV). Add to toolbar and place with LMB,,,,,,,,
bkiSpawnNewGV,Starter block for your hover vessel (HV). Add to toolbar and place with LMB,,,,,,,,
bkiSpawnNewSV,Starter block for your small vessel (SV). Add to toolbar and place with LMB,,,,,,,,
bkiSpotlight,Strong light source for external illumination,,,,,,,,
bkiTextureTool,Tool used for texturing building blocks. Add to toolbar and apply texture with LMB. Open texture selection menu with RMB.,,,,,,,,
bkiThruster,Main thruster unit for main propulsion,,,,,,,,
bkiThrusterDirectional,Smaller thruster unit for secondary propulsion,,,,,,,,
bkiTraderBlock,Placeholder block for trader NPC. Configure the trader in Creative mode via Control Panel and it will spawn in Survival mode as configured.,,,,,,,,
bkiTruss,Light building block,,,,,,,,
bkiVentilator,"Device used for oxygenating your structure. Needs oxygen tank to operate. IMPORTANT: If you deactivate a ventilator manually, oxygen will be lost.",,,,,,,,
bkiWallBlock,Thin interior building block,,,,,,,,
bkiWallCorner,L-shaped interior building block,,,,,,,,
bkiWaterGenerator,Creates purified water from natural water sources. Must be deployed in water,,,,,,,,
bkiWeaponShip,Attachable to your vessel. Range given for space. On planets range is lower and depends on atmosphere density,,,,,,,,
bkiWeaponShipSpace,Attachable to your vessel but only functional in space.,,,,,,,,
bkiWindowNoShutterSemiTrans,Basic window without shutter. Semi-transparent from inside and outside,,,,,,,,
bkiWindowShutterNonTrans,"Basic window with shutter. Fully transparent from inside, non-transparent from outside",,,,,,,,
bkiWindowShutterTrans,Basic window with shutter. Fully transparent from inside and outside,,,,,,,,
bkiZiraxSpawner,"Spawns: Zirax Minigun, Zirax Laser, Zirax Shotgun",,,,,,,,
rdlChangeRotate,Change and Rotate,,,,,,,,
rdlChangeRotateTxt,Used for changing transparency of some windows (LMB) and rotation of building blocks and small devices of size 1x1 (Insert/Delete/Home/End),,,,,,,,
rdlDisassembleTxt,Returns intact blocks for own structures. Has a chance of returning intact blocks on public structures.,,,,,,,,
rdlFiller,Filler,,,,,,,,
rdlFillerTxt,Used for filling holes and adding terrain,,,,,,,,
rdlFlattening,Flattening,,,,,,,,
rdlFlatteningTxt,Used for flattening terrain. Using this mode does not mine ores,,,,,,,,
rdlRepair,Repair,,,,,,,,
rdlRepairTxt,Used for repairing devices and building blocks,,,,,,,,
rdlTerrainRemoval,Terrain Removal,,,,,,,,
rdlTerrainRemovalTxt,Used for fast removal of terrain. Using this mode does not mine ores,,,,,,,,
rdlUpgrade,Upgrade,,,,,,,,
rdlUpgradeTxt,Used for upgrading devices and building blocks. Block must have full hitpoints in order to be upgradeable.,,,,,,,,
biwInputItems,Input Items:,,,,,,,,
biwOutputCount,Output Count:,,,,,,,,
AlienPalmTreeStage1,Space Orange - Sprout,,,,,,,,
AlienPalmTreeStage2,Space Orange - Growing,,,,,,,,
AlienPalmTreeStage3,Space Orange - Harvestable,,,,,,,,
AlienPalmTreeStage3NoFruit,Space Orange - Pre-Harvest,,,,,,,,
AlienPlantTube1Stage3,Ahax Plant - Harvestable,,,,,,,,
AlienPlantTube2NoFruitStage,Ahax Plant - Pre-Harvest,,,,,,,,
AlienPlantTube2Stage1,Ahax Plant - Sprout,,,,,,,,
AlienPlantTube2Stage2,Ahax Plant - Growing,,,,,,,,
AlienplantWormStage1,Alien Honey Plant - Sprout,,,,,,,,
AlienplantWormStage2,Alien Honey Plant - Growing,,,,,,,,
AlienplantWormStage3,Alien Honey Plant - Harvestable,,,,,,,,
AlienplantWormStage3Harvested,Alien Honey Plant - Pre-Harvest,,,,,,,,
CornStage1,Corn - Sprout,,,,,,,,
CornStage2,Corn - Growing,,,,,,,,
CornStage3,Corn - Harvestable,,,,,,,,
DesertPlant20Stage1,Aloe Vera - Sprout,,,,,,,,
DesertPlant20Stage2,Aloe Vera - Growing,,,,,,,,
DesertPlant20Stage3,Aloe Vera - Harvestable,,,,,,,,
ElderberryStage1,Akua Berry - Sprout,,,,,,,,
ElderberryStage2,Akua Berry - Growing,,,,,,,,
ElderberryStage3,Akua Berry - Harvestable,,,,,,,,
ElderberryStage3NoFruit,Akua Berry - Pre-Harvest,,,,,,,,
InsanityPepperStage1,Space Kavae - Sprout,,,,,,,,
InsanityPepperStage2,Space Kavae - Growing,,,,,,,,
InsanityPepperStage3,Space Kavae - Harvestable,,,,,,,,
InsanityPepperStageNoFruit,Space Kavae - Pre-Harvest,,,,,,,,
PearthingStage1,Pearthing - Sprout,,,,,,,,
PearthingStage2,Pearthing - Growing 1,,,,,,,,
PearthingStage3,Pearthing - Growing 2,,,,,,,,
PearthingStage4,Pearthing - Harvestable,,,,,,,,
PearthingStage4NoFruit,Pearthing - Pre-Harvest,,,,,,,,
PlantDead,Dead Plant (small),,,,,,,,
PlantDead2,Dead Plant (large),,,,,,,,
PumpkinStage1,Pumpkin - Sprout,,,,,,,,
PumpkinStage2,Pumpkin - Growing,,,,,,,,
PumpkinStage3,Pumpkin - Harvestable,,,,,,,,
PumpkinStage3NoFruit,Pumpkin - Pre-Harvest,,,,,,,,
SnakeweedStage1,Fiber Plant - Sprout,,,,,,,,
SnakeweedStage2,Fiber Plant - Growing,,,,,,,,
SnakeweedStage3,Fiber Plant - Harvestable,,,,,,,,
TomatoStage1,Tomato - Sprout,,,,,,,,
TomatoStage2,Tomato - Growing 1,,,,,,,,
TomatoStage3,Tomato - Growing 2,,,,,,,,
TomatoStage4,Tomato - Harvestable,,,,,,,,
TomatoStage4NoFruit,Tomato - Pre-Harvest,,,,,,,,
WheatStage1,Wheat - Sprout,,,,,,,,
WheatStage2,Wheat - Growing,,,,,,,,
WheatStage3,Wheat - Harvestable,,,,,,,,
blkChooseShape,Choose Shape,,,,,,,,
SpawnNewBase,Base Starter,,,,,,,,
SpawnNewCV,Capital Vessel Starter,,,,,,,,
SpawnNewGV,Hover Vessel Starter,,,,,,,,
SpawnNewSV,Small Vessel Starter,,,,,,,,
bpdFlatten,Blueprint Flattens Ground,,,,,,,,
bpdGrounding,Blueprint Ground Offset,,,,,,,,
bpdGroup,Blueprint Group Name,,,,,,,,
bpdName,Blueprint Spawn Name,,,,,,,,
bplBlueprints,Blueprints,,,,,,,,
bplBlueprintTitle,BLUEPRINTS,,,,,,,,
bplCompleted,Completed,,,,,,,,
bplUnlockLevel,Unlock Level:,,,,,,,,
bpwGroupName,Group Name,,,,,,,,
bpwSaveDamageState,Save Damage States,,,,,,,,
bptypeInternal,Internal,,,,,,,,
bswMerge,Connect To,,,,,,,,
bswNone,None,,,,,,,,
bswRedo,Redo,,,,,,,,
bswShowAirtight,Show Airtight Blocks,,,,,,,,
bswShowCOM,Show Center of Mass,,,,,,,,
bswShowOxygen,Show Oxygen,,,,,,,,
bswShowSI,Show Structural Integrity,,,,,,,,
bswSymmetry,Symmetry Plane:,,,,,,,,
bswTitle,Building Tools,,,,,,,,
bswUndo,Undo,,,,,,,,
bswXY,XY,,,,,,,,
bswXZ,XZ,,,,,,,,
bswYZ,YZ,,,,,,,,
btn_CHAPTYPE_Activate,Activate {0},,,,,,,,
btn_CHAPTYPE_Deactivate,Deactivate {0},,,,,,,,
btnAbortOffer,Abort Offer,,,,,,,,
btnAbortProduction,Abort Production,,,,,,,,
btnBpFactory,Factory,,,,,,,,
btnBpLibrary,Library,,,,,,,,
btnBuy,Buy,,,,,,,,
btnCancel,Cancel,,,,,,,,
btnClaimAll,Claim All,,,,,,,,
btnClaimCredits,Claim Credits,,,,,,,,
btnContinue,Continue,,,,,,,,
btnCopy,Copy,,,,,,,,
btnCreateOffer,Create Offer,,,,,,,,
btnDefrag,Compress,,,,,,,,
btnDifficulty,Difficulty,,,,,,,,
btnFactionMissions,Team Missions,,,,,,,,
btnForSale,For Sale,,,,,,,,
btnLetsGo,Let's go!,,,,,,,,
btnOpenWorkshop,Open Workshop,,,,,,,,
btnOverwrite,Overwrite,,,,,,,,
btnPending,Pending,,,,,,,,
btnPublish,Publish,,,,,,,,
btnPublishScenario,Publish new\nScenario,,,,,,,,
btnQuitAndMail,Quit & Mail,,,,,,,,
btnRecent,Recent,,,,,,,,
btnRemoveCode,Remove Code,,,,,,,,
btnRevert,Revert,,,,,,,,
btnSave,Save,,,,,,,,
btnSaveAs...,Save as...,,,,,,,,
btnSell,Sell,,,,,,,,
btnSendEmail,Mail & Cont.,,,,,,,,
btnSet,Set,,,,,,,,
btnShowBriefing,Show Briefing,,,,,,,,
btnSinglePlayerMissions,Solo Missions,,,,,,,,
btnSkip,Skip,,,,,,,,
btnSpawn,Spawn,,,,,,,,
btnSrvFriends,Friends,,,,,,,,
btnSrvHistory,History,,,,,,,,
btnSrvInternet,Internet,,,,,,,,
btnStart,Start,,,,,,,,
btnStartProduction,Start Production,,,,,,,,
btnToFactory,To Factory,,,,,,,,
btnUnderstood,Understood,,,,,,,,
btnUpdate,Update,,,,,,,,
btnUpdateScenario,Update\nScenario,,,,,,,,
btnWanted,Wanted,,,,,,,,
btnYes,Yes,,,,,,,,
bhiAmountofOre,Influences the average amount of ore that a deposit contains. Only affects new games or playfields that have not yet been visited.,,,,,,,,
bhiApply,Apply Current Quality Settings,,,,,,,,
bhiBloom,Enable/Disable Bloom,,,,,,,,
bhiBrightness,Adjust the Brightness,,,,,,,,
bhiCharacterTextureResolution,"Set Texture Resolution of Character Models. Limited to ""Half"" if Video Memory is 2GB or to ""Quarter"" if Video Memory is 1GB.",,,,,,,,
bhiConstructorCraftSpeed,Influences the overall craft speed of constructors.,,,,,,,,
bhiContrast,Adjust the Contrast,,,,,,,,
bhiDecoDistance,Set Maximum Decoration Distance. You must restart the game for this to take effect,,,,,,,,
bhiDegredation,Influences the speed of degradation when using weapons and tools.,,,,,,,,
bhiDifficultyPreset,Choose between different presets.,,,,,,,,
bhiDifficultySettings,Adjust the Difficulty Settings,,,,,,,,
bhiEmptyWorld,"If you want to start with pre-built structures select NO, otherwise select YES.",,,,,,,,
bhiEnemyDifficulty,Influences the overall difficulty when attacking enemies.,,,,,,,,
bhiEscapePodContent,Determines the content of your equipment when you start a new game.,,,,,,,,
bhiFOV,Adjust the Field of View,,,,,,,,
bhiFramerate,Sets the Maximum Allowed Framerate.,,,,,,,,
bhiGameMode,"Select between Survival and Creative mode. In Survival, you must collect resources, fight enemies, manage hunger and oxygen. In Creative, you can build freely and do not have to care for food, resources or enemies.",,,,,,,,
bhiGameName,Choose a name for your game. This game name will determine also the name for the save game. Use only letters and numbers.,,,,,,,,
bhiGamma,Setting for game brightness,,,,,,,,
bhiGrassDistance,Set Maximum Grass Distance. You must restart the game for this to take effect,,,,,,,,
bhiMaxLOD,Set the LOD Quality used for models. You must restart the game for this to take effect.,,,,,,,,
bhiNumberofDeposits,Influences the average number of deposits per planet. Only affects new games or playfields that have not yet been visited.,,,,,,,,
bhiOverallDronePresence,Influences the overall number of drones that are present on a planet.,,,,,,,,
bhiPlayerProgression,Influences the speed of XP gain and thus player progression,,,,,,,,
bhiQualityPreset,"Select a Quality Preset, or Set your own Custom Values Below",,,,,,,,
bhiReflections,"Set quality of sky reflections on planets (water, windows, etc). [c][ff0000]Be warned, the ""High"" setting has a strong performance impact.[-][/c]",,,,,,,,
bhiResolution,Set the Resolution used for the Game,,,,,,,,
bhiScenario,Select a Game Scenario,,,,,,,,
bhiSeed,The Seed determines how the world is procedurally generated - the same seed means the same world.,,,,,,,,
bhiSharpen,Enable/Disable Image Processing,,,,,,,,
bhiSSAO,Enable/Disable Screen Space Ambient Occlusion,,,,,,,,
bhiTempRadImpact,Influences the impact of temperature and radiation on the player,,,,,,,,
bhiVSync,Enable/Disable Vertical Sync,,,,,,,,
bhiWindowDarkening,Adjust the amount of darkening when opening a window,,,,,,,,
cptLightCount:,Light Count:,,,,,,,,
cptTriCount:,Triangle Count:,,,,,,,,
fcwChatInAllianceWith,In alliance with {0},,,,,,,,
fcwChatReqTo,Alliance request from faction {0},,,,,,,,
fcwChatSentTo,Alliance request sent to faction {0},,,,,,,,
cbxAllowFactionAccess,Allow Faction Access,,,,,,,,
cbxShowOnMap,Show on Map,,,,,,,,
AdrenalineShot,Adrenaline Shot,,,,,,,,
AdvancedCPU,Advanced CPU,,,,,,,,
AkuaBerry,Akua Berry,,,,,,,,
AkuaFruit,Ahax Fruit,,,,,,,,
AlienHoney,Alien Honey,,,,,,,,
AlienParts01,Alien Plasma ZR1,,,,,,,,
AlienParts02,Alien Parts,,,,,,,,
AlienParts03,Alien Plasma T6,,,,,,,,
AlienSpikeLemon,Alien Spike Lemon,,,,,,,,
AlienThorn,Alien Thorn,,,,,,,,
AlienTooth,Alien Tooth,,,,,,,,
AloeVera,Aloe Vera,,,,,,,,
AntidoteInjection,Antidote Injection,,,,,,,,
AntidotePills,Antidote Pills,,,,,,,,
BakedPumpkin,Baked Pumpkin,,,,,,,,
Bandages,Bandages,,,,,,,,
BrafusFungi,Brafus Fungi,,,,,,,,
BrainFungus,Brafus Fungus,,,,,,,,
Bread,Bread,,,,,,,,
BulbPlantPod,Gaea's Seed Pod,,,,,,,,
Cables,Cables,,,,,,,,
CannedMeat,Canned Meat,,,,,,,,
CannedVegetables,Canned Vegetables,,,,,,,,
CapacitorComponent,Capacitor Device,,,,,,,,
Cement,Cement,,,,,,,,
Cheese,Cheese,,,,,,,,
CheeseSlice,Cheese Slice,,,,,,,,
CheeseWheel,Cheese Wheel,,,,,,,,
ClusterShroom,Fire Moss,,,,,,,,
CobaltIngot,Cobalt Ingot,,,,,,,,
CobraLeaves,Cobra Leaves,,,,,,,,
Computer,Computer,,,,,,,,
ConfettiMossScrapings,Confetti Moss Scrapings,,,,,,,,
ControlPanel,Control Device,,,,,,,,
CopperIngot,Copper Ingot,,,,,,,,
Corn,Corn,,,,,,,,
CornDogFruit,Corn Dog,,,,,,,,
Egg,Egg,,,,,,,,
EggPlantParts,Egg Plant Parts,,,,,,,,
Electronics,Electronics,,,,,,,,
EmergencyRations,Emergency Rations,,,,,,,,
EnergyCell,Fuel Pack (Promethium),,,,,,,,
EnergyCellHydrogen,Fuel Pack (Hydrogen),,,,,,,,
EnergyCellLarge,Large Fuel Pack (Promethium),,,,,,,,
EnergyPills,Energy Pills,,,,,,,,
ErestrumIngot,Erestrum Ingot,,,,,,,,
Fiber,Plant Fibers,,,,,,,,
FireMossScrapings,Fire Moss Scrapings,,,,,,,,
FluxCoil,Flux Coil,,,,,,,,
FrenchFries,Space Fries,,,,,,,,
FruitPie,Fruit Pie,,,,,,,,
FusionCell,Fusion Cell,,,,,,,,
GlassPlate,Glass Plate,,,,,,,,
GoldCoins,Gold Coins,,,,,,,,
GoldIngot,Gold Ingot,,,,,,,,
Ham,Ham,,,,,,,,
HeavyWeaponKit,Heavy Weapon Upgrade Kit,,,,,,,,
IronIngot,Iron Ingot,,,,,,,,
KavaeBeans,Kavae Beans,,,,,,,,
KavaeCoffee,Kavae Coffee,,,,,,,,
LaserKit,Laser Upgrade Kit,,,,,,,,
MagnesiumPowder,Magnesium Powder,,,,,,,,
MeatBurger,Meat Burger,,,,,,,,
MetalComponents,Metal Components,,,,,,,,
MoneyCard,Money Card,,,,,,,,
Motor,Motor,,,,,,,,
MushroomSpiky,Spiky Mushroom,,,,,,,,
NeodymiumIngot,Neodymium Ingot,,,,,,,,
NutrientSolution,Nutrient Solution,,,,,,,,
OpuntiaCactusPlant,Opuntia Cactus Plant,,,,,,,,
OpuntiaCactusSpears,Opuntia Cactus,,,,,,,,
PastaWithRedSauce,Pasta With Red Sauce,,,,,,,,
Pearthing,Pearthing Fruits,,,,,,,,
PhoenixFernFonds,Phoenix Fern Frond,,,,,,,,
PhoenixFernPlant,Phoenix Fern Plant,,,,,,,,
PhoenixFernRoot,Phoenix Fern Root,,,,,,,,
